date,label,nb_visits,entry_nb_visits,exit_nb_visits
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489496783414,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489496783416,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489496783418,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489496930274,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489496930275,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497044483,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497044485,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497044487,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497133239,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497141673,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497620375,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497620376,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497684211,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497684212,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497684214,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497684217,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497733511,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489497826812,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489498092137,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489498346527,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489498346528,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489498346530,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489498346533,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499273188,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499273191,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499273192,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499951056,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499951059,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499951060,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489499971087,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489500143578,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489500921041,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/?lang=fr&_=1489500921042,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/resources/eac928f3-3377-42de-a8e6-1c22e8e7ffd6/index,1,0,0
NA,api/1/datasets/58c7a4f888ee382eb0a64d14/upload/index,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1487808000000,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619464,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619472,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619477,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619486,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619490,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619498,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067619502,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067991973,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067991976,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067991979,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489067991980,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068122669,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068122671,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068193471,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068193473,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068253971,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068253973,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068253985,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068254005,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068254022,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068256113,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068256115,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068261142,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068261144,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068885922,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489068885923,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069395057,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069395059,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069408395,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069408397,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069436489,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069436491,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069489930,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069489932,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069496242,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069496244,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069585950,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069585952,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069975209,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069975211,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069975213,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489069975214,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070454166,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070454168,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070454170,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070454171,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070500871,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070500873,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070909096,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070909098,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070909100,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489070909101,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489071356150,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489071356152,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489071356154,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489071356155,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489071799694,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489071799696,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072144136,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072144138,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072144140,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072144141,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072201401,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072201403,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072357942,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072357944,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072443363,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072443365,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072443367,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489072443368,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489073027016,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489073027018,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489073052770,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489073052772,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489094569339,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489215812497,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489220474811,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489221767701,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489224061972,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489224076735,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489224088891,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489227773820,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489228059842,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489228541500,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489228960645,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489229004616,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489229282483,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489229840241,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489231294146,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489235615234,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489243352428,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489250923578,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489251409893,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489257648463,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/?lang=fr&_=1489258767158,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/followers/?page_size=10&lang=fr&_=1489067619467,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/followers/?page_size=10&lang=fr&_=1489067619480,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/followers/?page_size=10&lang=fr&_=1489067619493,1,0,0
NA,api/1/datasets/58c15e3788ee380e9ea0a722/followers/?page_size=10&lang=fr&_=1489067619505,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=en&_=1487808000000,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=en&_=1490002648234,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=en&_=1490014617801,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=en&_=1490026002421,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=en&_=1490026002422,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489968000034,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489968000035,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489968000038,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489995518208,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489995518215,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489995558326,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489995558333,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708535,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708543,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708544,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708546,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708560,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708562,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708602,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997708604,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709110,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709149,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709157,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709158,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709160,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709161,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709162,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709172,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709173,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997709279,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997901740,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489997952786,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489999164138,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489999164143,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489999667978,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1489999697406,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490000869242,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490000869247,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490001312430,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490002532604,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490002758634,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490003580074,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490003725618,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490004363747,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490004916835,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490004980957,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490005003033,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490005038686,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490012748807,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490014221618,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490014221621,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490014221622,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015073921,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015073922,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015073925,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015202249,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015612463,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015612464,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490015612467,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490016648125,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490016648129,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490016648130,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490017468416,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490017468420,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490017468421,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490017547556,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490017571706,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490017663863,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490018293600,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019018849,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019018856,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019112594,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019112601,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019184081,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019184088,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019248521,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019470238,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019470245,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019556883,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019556890,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019622404,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019688085,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019688087,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019688091,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019707664,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019858526,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019858528,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490019858532,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020059887,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020078149,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020751670,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020751672,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020751676,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020824938,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020824940,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020824944,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490020863338,1,0,0
NA,api/1/datasets/58c69a11c751df3e0df71d89/?lang=fr&_=1490021160173,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565659,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565668,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565671,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565772,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565779,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565781,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565800,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565808,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565860,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565869,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565873,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565880,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565883,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565890,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565894,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565903,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565914,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565921,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565926,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565934,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007565941,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007566319,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007566324,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007566335,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490007566337,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490028669256,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490028669279,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757445,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757452,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757460,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757470,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757479,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757487,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757495,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757500,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757508,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757537,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757554,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757558,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757571,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757577,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757578,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757580,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490029757581,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490030731161,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490030731173,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490030731203,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490030731204,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031692807,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031692816,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031735656,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031735668,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031735670,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031735672,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031735673,1,0,0
NA,api/1/datasets/58c98b1888ee38770950152b/?lang=fr&_=1490031735674,1,0,0
